,feature,class,classID,fold
6231,"[[-0.50468993 -0.5046634  -0.5045558  ...  0.          0.
   0.        ]
 [-0.50468993 -0.5046521  -0.5045577  ...  0.          0.
   0.        ]
 [-0.5046899  -0.5046381  -0.50450504 ...  0.          0.
   0.        ]
 ...
 [-0.5046686  -0.50458544 -0.5043796  ...  0.          0.
   0.        ]
 [-0.5046847  -0.5046575  -0.5046185  ...  0.          0.
   0.        ]
 [-0.5046897  -0.50468594 -0.5046791  ...  0.          0.
   0.        ]]",gun_shot,6,4
6232,"[[-0.7447717  -0.74475557 -0.7446258  ...  0.          0.
   0.        ]
 [-0.7447717  -0.74476314 -0.74466956 ...  0.          0.
   0.        ]
 [-0.7447717  -0.74474925 -0.7444413  ...  0.          0.
   0.        ]
 ...
 [-0.74476355 -0.74469334 -0.74456364 ...  0.          0.
   0.        ]
 [-0.7447692  -0.74474883 -0.74471325 ...  0.          0.
   0.        ]
 [-0.7447712  -0.7447692  -0.74476755 ...  0.          0.
   0.        ]]",gun_shot,6,2
6233,"[[-0.1982194  -0.24248718 -0.23581055 ...  0.          0.
   0.        ]
 [-0.21146138 -0.21236496 -0.20157535 ...  0.          0.
   0.        ]
 [-0.18264128 -0.21355212 -0.23091736 ...  0.          0.
   0.        ]
 ...
 [-0.28042212 -0.28045762 -0.28046796 ...  0.          0.
   0.        ]
 [-0.28042296 -0.28045925 -0.28047153 ...  0.          0.
   0.        ]
 [-0.28042427 -0.2804601  -0.280472   ...  0.          0.
   0.        ]]",street_music,9,5
6234,"[[ 2.3372905   3.097887    2.8727503  ...  0.          0.
   0.        ]
 [ 3.22223     2.4080305   1.55814    ...  0.          0.
   0.        ]
 [ 0.9874214   2.1104      4.305203   ...  0.          0.
   0.        ]
 ...
 [-0.2681719  -0.26824468 -0.26826864 ...  0.          0.
   0.        ]
 [-0.26817098 -0.26824608 -0.2682712  ...  0.          0.
   0.        ]
 [-0.26817375 -0.2682474  -0.26827204 ...  0.          0.
   0.        ]]",street_music,9,5
6235,"[[-0.15655774 -0.15069886 -0.15265734 ...  0.          0.
   0.        ]
 [-0.1490745  -0.15300086 -0.15857448 ...  0.          0.
   0.        ]
 [-0.15152125 -0.15528953 -0.15199812 ...  0.          0.
   0.        ]
 ...
 [-0.16212903 -0.16213773 -0.16214018 ...  0.          0.
   0.        ]
 [-0.16212943 -0.16213813 -0.16214111 ...  0.          0.
   0.        ]
 [-0.16212805 -0.16213802 -0.16214137 ...  0.          0.
   0.        ]]",street_music,9,5
6236,"[[ 0.26225728  0.73749316  2.0201278  ...  0.          0.
   0.        ]
 [-0.09699821  0.4976121   1.6494597  ...  0.          0.
   0.        ]
 [ 0.08873679  0.2866849   1.6113927  ...  0.          0.
   0.        ]
 ...
 [-0.27970648 -0.27970892 -0.27970773 ...  0.          0.
   0.        ]
 [-0.27970812 -0.27971065 -0.27971137 ...  0.          0.
   0.        ]
 [-0.27970704 -0.27971056 -0.2797117  ...  0.          0.
   0.        ]]",street_music,9,5
6237,"[[ 1.7522391   0.9414888   0.5387529  ...  0.          0.
   0.        ]
 [ 1.3711932   1.1408633   0.8417183  ...  0.          0.
   0.        ]
 [-0.19552581 -0.10315142  0.18361601 ...  0.          0.
   0.        ]
 ...
 [-0.27981842 -0.27987352 -0.27989066 ...  0.          0.
   0.        ]
 [-0.2798165  -0.27987537 -0.27989483 ...  0.          0.
   0.        ]
 [-0.27981606 -0.27987543 -0.2798952  ...  0.          0.
   0.        ]]",street_music,9,5
6238,"[[10.426514    8.435826    8.587866   ...  0.          0.
   0.        ]
 [12.523272    6.3023424   3.5803113  ...  0.          0.
   0.        ]
 [ 2.788842    4.0509553   2.3813145  ...  0.          0.
   0.        ]
 ...
 [-0.27687463 -0.27699852 -0.27703932 ...  0.          0.
   0.        ]
 [-0.27689472 -0.2770069  -0.27704462 ...  0.          0.
   0.        ]
 [-0.27690637 -0.27701017 -0.27704495 ...  0.          0.
   0.        ]]",street_music,9,5
6239,"[[ 0.4142261   0.4066655   0.03884126 ...  0.          0.
   0.        ]
 [-0.03812345  0.10027837  0.08216465 ...  0.          0.
   0.        ]
 [-0.12418024 -0.07883067 -0.09397686 ...  0.          0.
   0.        ]
 ...
 [-0.18897468 -0.18897742 -0.1889788  ...  0.          0.
   0.        ]
 [-0.18897668 -0.1889785  -0.18897906 ...  0.          0.
   0.        ]
 [-0.18897885 -0.18897927 -0.1889794  ...  0.          0.
   0.        ]]",street_music,9,7
6240,"[[-0.21010187 -0.21226516 -0.21014574 ...  0.          0.
   0.        ]
 [-0.22950186 -0.23176683 -0.230827   ...  0.          0.
   0.        ]
 [-0.23331237 -0.2347543  -0.23618    ...  0.          0.
   0.        ]
 ...
 [-0.23736495 -0.23736478 -0.23736426 ...  0.          0.
   0.        ]
 [-0.23736492 -0.23736504 -0.23736504 ...  0.          0.
   0.        ]
 [-0.23736514 -0.23736514 -0.23736514 ...  0.          0.
   0.        ]]",street_music,9,7
6241,"[[10.896372    5.4299607   2.288807   ...  0.          0.
   0.        ]
 [14.578942   20.549393    9.836634   ...  0.          0.
   0.        ]
 [ 6.9761333   5.031819    4.50294    ...  0.          0.
   0.        ]
 ...
 [-0.23664907 -0.23666432 -0.23666911 ...  0.          0.
   0.        ]
 [-0.23665021 -0.23666489 -0.2366697  ...  0.          0.
   0.        ]
 [-0.2366527  -0.23666559 -0.23666984 ...  0.          0.
   0.        ]]",street_music,9,7
6242,"[[-0.24324147 -0.23442864 -0.21831715 ...  0.          0.
   0.        ]
 [-0.24257404 -0.24315958 -0.23912671 ...  0.          0.
   0.        ]
 [-0.22808589 -0.24097414 -0.24471547 ...  0.          0.
   0.        ]
 ...
 [-0.24746902 -0.24749337 -0.24750216 ...  0.          0.
   0.        ]
 [-0.24748707 -0.24749914 -0.24750349 ...  0.          0.
   0.        ]
 [-0.24748673 -0.24749969 -0.24750395 ...  0.          0.
   0.        ]]",street_music,9,7
6243,"[[-0.08195527 -0.15464082 -0.17171374 ...  0.          0.
   0.        ]
 [-0.13074449 -0.1456843  -0.1453285  ...  0.          0.
   0.        ]
 [ 0.09099434 -0.08880917 -0.22360125 ...  0.          0.
   0.        ]
 ...
 [-0.26812685 -0.26852006 -0.2686548  ...  0.          0.
   0.        ]
 [-0.2681478  -0.2685316  -0.26866105 ...  0.          0.
   0.        ]
 [-0.26819038 -0.26854482 -0.2686633  ...  0.          0.
   0.        ]]",street_music,9,7
6244,"[[-0.08738378 -0.12472168 -0.09283828 ...  0.          0.
   0.        ]
 [-0.03921887  0.3995994   0.6624214  ...  0.          0.
   0.        ]
 [-0.15090744  0.2983825   1.0425867  ...  0.          0.
   0.        ]
 ...
 [-0.25796625 -0.25796628 -0.2579658  ...  0.          0.
   0.        ]
 [-0.25796628 -0.25796628 -0.25796586 ...  0.          0.
   0.        ]
 [-0.25796655 -0.25796658 -0.25796646 ...  0.          0.
   0.        ]]",street_music,9,7
6245,"[[-0.30020723 -0.28864238 -0.29670298 ...  0.          0.
   0.        ]
 [-0.30014387 -0.29623464 -0.30456316 ...  0.          0.
   0.        ]
 [-0.28251195 -0.28933403 -0.30273592 ...  0.          0.
   0.        ]
 ...
 [-0.30849954 -0.30842105 -0.3085532  ...  0.          0.
   0.        ]
 [-0.30859327 -0.30858383 -0.30859604 ...  0.          0.
   0.        ]
 [-0.3086008  -0.30859947 -0.30860162 ...  0.          0.
   0.        ]]",gun_shot,6,6
6246,"[[ 0.66865516  0.27129105  0.07471908 ...  0.          0.
   0.        ]
 [ 4.694032    2.9514222   4.1317773  ...  0.          0.
   0.        ]
 [ 0.17866337  1.4140717   5.0555096  ...  0.          0.
   0.        ]
 ...
 [-0.24190451 -0.2419329  -0.24194223 ...  0.          0.
   0.        ]
 [-0.24192071 -0.24193892 -0.24194477 ...  0.          0.
   0.        ]
 [-0.24192397 -0.24194    -0.24194542 ...  0.          0.
   0.        ]]",children_playing,2,8
6247,"[[ 1.4375908   0.30609867 -0.03185743 ...  0.          0.
   0.        ]
 [ 1.6407087   1.6406279   1.5594757  ...  0.          0.
   0.        ]
 [ 3.4951751   3.166506    3.0343118  ...  0.          0.
   0.        ]
 ...
 [-0.2020436  -0.20209414 -0.20211095 ...  0.          0.
   0.        ]
 [-0.20205063 -0.20209643 -0.20211183 ...  0.          0.
   0.        ]
 [-0.20205274 -0.20209749 -0.20211229 ...  0.          0.
   0.        ]]",children_playing,2,8
6248,"[[-0.09625563  0.00806671  0.25426722 ...  0.          0.
   0.        ]
 [ 2.126679    1.07085     1.8550991  ...  0.          0.
   0.        ]
 [ 3.464205    2.7545578   1.2627717  ...  0.          0.
   0.        ]
 ...
 [-0.1809015  -0.18090355 -0.18090442 ...  0.          0.
   0.        ]
 [-0.18090105 -0.18090402 -0.18090509 ...  0.          0.
   0.        ]
 [-0.18090197 -0.18090454 -0.18090534 ...  0.          0.
   0.        ]]",children_playing,2,8
6249,"[[ 0.11654565  0.264324    0.03766723 ...  0.          0.
   0.        ]
 [ 1.1498276   3.4903815   3.51008    ...  0.          0.
   0.        ]
 [ 0.7556147   2.4811256   4.6467957  ...  0.          0.
   0.        ]
 ...
 [-0.21969257 -0.21970086 -0.21970317 ...  0.          0.
   0.        ]
 [-0.21969318 -0.21970157 -0.21970434 ...  0.          0.
   0.        ]
 [-0.21969509 -0.21970232 -0.21970472 ...  0.          0.
   0.        ]]",children_playing,2,8
6250,"[[-0.13421182 -0.14049852 -0.07680376 ...  0.          0.
   0.        ]
 [ 1.6488574   2.4874375   2.462117   ...  0.          0.
   0.        ]
 [ 4.2755275   3.7883515   2.843262   ...  0.          0.
   0.        ]
 ...
 [-0.22698365 -0.22708896 -0.2271257  ...  0.          0.
   0.        ]
 [-0.22699615 -0.22709459 -0.22712734 ...  0.          0.
   0.        ]
 [-0.22699125 -0.22709382 -0.22712807 ...  0.          0.
   0.        ]]",children_playing,2,8
6251,"[[ 1.1742444   0.3941752  -0.0227375  ...  0.          0.
   0.        ]
 [ 2.0008264   1.6639533   0.806254   ...  0.          0.
   0.        ]
 [10.560705    7.611248    3.0339782  ...  0.          0.
   0.        ]
 ...
 [-0.23587964 -0.23596844 -0.23600116 ...  0.          0.
   0.        ]
 [-0.23590258 -0.23598522 -0.23601297 ...  0.          0.
   0.        ]
 [-0.23591183 -0.23598841 -0.23601384 ...  0.          0.
   0.        ]]",children_playing,2,8
6252,"[[-0.06901942 -0.12391329 -0.0259218  ...  0.          0.
   0.        ]
 [ 0.15164915  0.6403825   1.3160385  ...  0.          0.
   0.        ]
 [ 1.5919402   2.5519207   3.5374825  ...  0.          0.
   0.        ]
 ...
 [-0.22266547 -0.22271042 -0.2227246  ...  0.          0.
   0.        ]
 [-0.22267061 -0.22271371 -0.22272725 ...  0.          0.
   0.        ]
 [-0.22267099 -0.2227143  -0.22272865 ...  0.          0.
   0.        ]]",children_playing,2,8
6253,"[[-0.16462865 -0.16462906 -0.16462919 ...  0.          0.
   0.        ]
 [-0.16462855 -0.16462837 -0.16462874 ...  0.          0.
   0.        ]
 [-0.16461767 -0.16461234 -0.16462003 ...  0.          0.
   0.        ]
 ...
 [-0.16462913 -0.1646292  -0.16462924 ...  0.          0.
   0.        ]
 [-0.16462919 -0.16462925 -0.16462928 ...  0.          0.
   0.        ]
 [-0.16462918 -0.16462924 -0.16462928 ...  0.          0.
   0.        ]]",dog_bark,3,6
6254,"[[-0.16155273 -0.1615527  -0.16155271 ...  0.          0.
   0.        ]
 [-0.16155247 -0.16155204 -0.16155204 ...  0.          0.
   0.        ]
 [-0.16154274 -0.16153634 -0.16154143 ...  0.          0.
   0.        ]
 ...
 [-0.16155261 -0.16155273 -0.16155277 ...  0.          0.
   0.        ]
 [-0.1615526  -0.16155274 -0.16155282 ...  0.          0.
   0.        ]
 [-0.1615526  -0.16155276 -0.16155282 ...  0.          0.
   0.        ]]",dog_bark,3,6
6255,"[[-0.1634073  -0.16341414 -0.16341843 ...  0.          0.
   0.        ]
 [-0.16340165 -0.16340789 -0.16341461 ...  0.          0.
   0.        ]
 [-0.16336805 -0.16337462 -0.16339672 ...  0.          0.
   0.        ]
 ...
 [-0.16341929 -0.16341957 -0.16341977 ...  0.          0.
   0.        ]
 [-0.16341934 -0.16341962 -0.16341978 ...  0.          0.
   0.        ]
 [-0.16341941 -0.16341972 -0.16341984 ...  0.          0.
   0.        ]]",dog_bark,3,6
6256,"[[30.156185   22.613928    3.3769982  ...  0.          0.
   0.        ]
 [30.838976   16.611494    1.7904183  ...  0.          0.
   0.        ]
 [15.472341    5.738687    0.96192604 ...  0.          0.
   0.        ]
 ...
 [-0.08637442 -0.08638486 -0.08639571 ...  0.          0.
   0.        ]
 [-0.08639715 -0.0863976  -0.08640039 ...  0.          0.
   0.        ]
 [-0.08639982 -0.08640107 -0.08640189 ...  0.          0.
   0.        ]]",gun_shot,6,2
6257,"[[-0.78454405 -0.7913238  -0.5387536  ...  0.          0.
   0.        ]
 [-0.7885219  -0.7994157  -0.51772547 ...  0.          0.
   0.        ]
 [-0.48223352 -0.6133046  -0.4765337  ...  0.          0.
   0.        ]
 ...
 [-0.8107711  -0.81066394 -0.81046766 ...  0.          0.
   0.        ]
 [-0.8107796  -0.81076604 -0.8107372  ...  0.          0.
   0.        ]
 [-0.8107807  -0.8107764  -0.8107639  ...  0.          0.
   0.        ]]",drilling,4,3
6258,"[[-0.6993544  -0.7494403  -0.7873441  ...  0.          0.
   0.        ]
 [-0.67407674 -0.64827985 -0.72887075 ...  0.          0.
   0.        ]
 [-0.6597189  -0.6878877  -0.7105442  ...  0.          0.
   0.        ]
 ...
 [-0.8278724  -0.8283855  -0.8284395  ...  0.          0.
   0.        ]
 [-0.82783765 -0.8288388  -0.82916296 ...  0.          0.
   0.        ]
 [-0.82789    -0.8290049  -0.8293703  ...  0.          0.
   0.        ]]",drilling,4,3
6259,"[[-0.8647636  -0.87745416 -0.88250023 ...  0.          0.
   0.        ]
 [-0.83111006 -0.8497073  -0.836619   ...  0.          0.
   0.        ]
 [-0.8281717  -0.827067   -0.8399661  ...  0.          0.
   0.        ]
 ...
 [-0.89216644 -0.8933134  -0.89313906 ...  0.          0.
   0.        ]
 [-0.8925687  -0.8940386  -0.8944992  ...  0.          0.
   0.        ]
 [-0.89279914 -0.89424574 -0.8947356  ...  0.          0.
   0.        ]]",drilling,4,3
6260,"[[-0.84885406 -0.858052   -0.8627218  ...  0.          0.
   0.        ]
 [-0.78894365 -0.80580884 -0.8402888  ...  0.          0.
   0.        ]
 [-0.8260828  -0.8120394  -0.80721384 ...  0.          0.
   0.        ]
 ...
 [-0.87750363 -0.8770212  -0.8774206  ...  0.          0.
   0.        ]
 [-0.87781864 -0.87832075 -0.8784608  ...  0.          0.
   0.        ]
 [-0.8785105  -0.8786208  -0.87866473 ...  0.          0.
   0.        ]]",drilling,4,3
6261,"[[-0.84296954 -0.8282716  -0.8201435  ...  0.          0.
   0.        ]
 [-0.79147124 -0.8101674  -0.7605954  ...  0.          0.
   0.        ]
 [-0.824252   -0.8428935  -0.83591884 ...  0.          0.
   0.        ]
 ...
 [-0.8666689  -0.8659655  -0.86546963 ...  0.          0.
   0.        ]
 [-0.8671175  -0.8674466  -0.86765003 ...  0.          0.
   0.        ]
 [-0.8676365  -0.8677104  -0.86772746 ...  0.          0.
   0.        ]]",drilling,4,3
6262,"[[-0.47031987 -0.5304553  -0.5305743  ...  0.          0.
   0.        ]
 [-0.46258712 -0.48046392 -0.5372193  ...  0.          0.
   0.        ]
 [-0.37562412 -0.44233462 -0.49156165 ...  0.          0.
   0.        ]
 ...
 [-0.608613   -0.6076642  -0.6055567  ...  0.          0.
   0.        ]
 [-0.6101217  -0.6104137  -0.6103462  ...  0.          0.
   0.        ]
 [-0.61019886 -0.6107757  -0.6109583  ...  0.          0.
   0.        ]]",drilling,4,3
6263,"[[-0.24444398 -0.24446708 -0.24384059 ...  0.          0.
   0.        ]
 [-0.24397513 -0.2437954  -0.24226472 ...  0.          0.
   0.        ]
 [-0.2445842  -0.24423003 -0.24414377 ...  0.          0.
   0.        ]
 ...
 [-0.24540006 -0.24540006 -0.24539961 ...  0.          0.
   0.        ]
 [-0.24540006 -0.24540006 -0.24539965 ...  0.          0.
   0.        ]
 [-0.24540006 -0.24540006 -0.24540004 ...  0.          0.
   0.        ]]",dog_bark,3,5
6264,"[[-0.2766488  -0.27689862 -0.27436572 ...  0.          0.
   0.        ]
 [-0.27645266 -0.27610692 -0.27350965 ...  0.          0.
   0.        ]
 [-0.2737214  -0.27428705 -0.27549875 ...  0.          0.
   0.        ]
 ...
 [-0.27781567 -0.27781564 -0.27781022 ...  0.          0.
   0.        ]
 [-0.27781567 -0.2778157  -0.2778152  ...  0.          0.
   0.        ]
 [-0.27781567 -0.27781573 -0.2778156  ...  0.          0.
   0.        ]]",dog_bark,3,5
6265,"[[-0.1742279  -0.17354083 -0.17443703 ...  0.          0.
   0.        ]
 [-0.1744544  -0.17364466 -0.17313321 ...  0.          0.
   0.        ]
 [-0.17429484 -0.1737163  -0.17340958 ...  0.          0.
   0.        ]
 ...
 [-0.17538525 -0.17535685 -0.1753534  ...  0.          0.
   0.        ]
 [-0.17538965 -0.17538385 -0.17538449 ...  0.          0.
   0.        ]
 [-0.17539026 -0.1753886  -0.17538871 ...  0.          0.
   0.        ]]",dog_bark,3,5
6266,"[[-0.25414643 -0.254022   -0.25299925 ...  0.          0.
   0.        ]
 [-0.2533641  -0.25433367 -0.25414196 ...  0.          0.
   0.        ]
 [-0.2523201  -0.2510985  -0.24603932 ...  0.          0.
   0.        ]
 ...
 [-0.2557662  -0.25576356 -0.25576335 ...  0.          0.
   0.        ]
 [-0.2557665  -0.25576612 -0.25576606 ...  0.          0.
   0.        ]
 [-0.25576654 -0.25576648 -0.2557665  ...  0.          0.
   0.        ]]",dog_bark,3,5
6267,"[[ 0.04119167  0.40426996  0.9345254  ...  0.          0.
   0.        ]
 [ 0.04254138  0.02467957  0.11982553 ...  0.          0.
   0.        ]
 [-0.10477968 -0.11282898 -0.11205473 ...  0.          0.
   0.        ]
 ...
 [-0.1253737  -0.12536879 -0.12537336 ...  0.          0.
   0.        ]
 [-0.12537652 -0.12537749 -0.12537833 ...  0.          0.
   0.        ]
 [-0.12537685 -0.12537791 -0.12537849 ...  0.          0.
   0.        ]]",dog_bark,3,6
6268,"[[-0.3083278  -0.3083079  -0.30352134 ...  0.          0.
   0.        ]
 [-0.3083278  -0.30830556 -0.30524474 ...  0.          0.
   0.        ]
 [-0.3083278  -0.3083074  -0.3004102  ...  0.          0.
   0.        ]
 ...
 [-0.3083278  -0.30832726 -0.3083143  ...  0.          0.
   0.        ]
 [-0.3083278  -0.30832732 -0.3083185  ...  0.          0.
   0.        ]
 [-0.3083278  -0.30832776 -0.30832663 ...  0.          0.
   0.        ]]",dog_bark,3,4
6269,"[[-0.15070549 -0.15020439 -0.15009348 ...  0.          0.
   0.        ]
 [-0.15071274 -0.1504077  -0.15048662 ...  0.          0.
   0.        ]
 [-0.1507538  -0.15046272 -0.15034626 ...  0.          0.
   0.        ]
 ...
 [-0.15078735 -0.15078017 -0.15078485 ...  0.          0.
   0.        ]
 [-0.15078965 -0.15078755 -0.15078838 ...  0.          0.
   0.        ]
 [-0.1507899  -0.15078962 -0.15078987 ...  0.          0.
   0.        ]]",dog_bark,3,4
6270,"[[-0.27953267 -0.2787221  -0.2770656  ...  0.          0.
   0.        ]
 [-0.27953258 -0.27899382 -0.27834138 ...  0.          0.
   0.        ]
 [-0.27882844 -0.2753481  -0.27093244 ...  0.          0.
   0.        ]
 ...
 [-0.27965224 -0.27964944 -0.27965078 ...  0.          0.
   0.        ]
 [-0.27965304 -0.2796526  -0.2796528  ...  0.          0.
   0.        ]
 [-0.27965313 -0.27965307 -0.27965313 ...  0.          0.
   0.        ]]",dog_bark,3,4
6271,"[[-0.162149   -0.16179666 -0.16208918 ...  0.          0.
   0.        ]
 [-0.16216779 -0.1617094  -0.16216154 ...  0.          0.
   0.        ]
 [-0.16238962 -0.16190438 -0.16211762 ...  0.          0.
   0.        ]
 ...
 [-0.16277613 -0.16277348 -0.16277483 ...  0.          0.
   0.        ]
 [-0.16277657 -0.1627753  -0.16277589 ...  0.          0.
   0.        ]
 [-0.16277677 -0.16277651 -0.16277675 ...  0.          0.
   0.        ]]",dog_bark,3,4
6272,"[[-0.14209828 -0.14270161 -0.14289936 ...  0.          0.
   0.        ]
 [-0.142251   -0.14274603 -0.14290525 ...  0.          0.
   0.        ]
 [-0.14252068 -0.1428164  -0.14291315 ...  0.          0.
   0.        ]
 ...
 [-0.14292571 -0.14292733 -0.14292791 ...  0.          0.
   0.        ]
 [-0.14292581 -0.1429274  -0.14292793 ...  0.          0.
   0.        ]
 [-0.14292604 -0.14292747 -0.14292794 ...  0.          0.
   0.        ]]",dog_bark,3,7
